dba_name,license_id,address,city,state,zip
OLD PUEBLO CANTINA,34869,1200-02 W WEBSTER AVE,CHICAGO,IL,60614
SUSIE'S DRIVE IN,1545191,4126 W MONTROSE AVE,CHICAGO,IL,60641
ASIAN OUTPOST HAWAIIAN HIDEOUT,2246746,1313-1315 S WABASH AVE,CHICAGO,IL,60605
LA REYNA MICHOACANA INC.,2589575,5536 S ARCHER AVE,CHICAGO,IL,60638
AFC SUSHI @ JEWEL OSCO#2502,1985397,2550 N CLYBOURN,CHICAGO,IL,60614
CTA CHICAGO TACO  AUTHORITY,2569855,4219 W IRVING PARK AVE,CHICAGO,IL,60641
HANDS ON THAI & SUSHI,2457885,5056 W Irving Park RD,CHICAGO,IL,60641
CINCO,2698708,1756-1758 W LAWRENCE AVE,CHICAGO,IL,60640
DUNKIN DONUTS & BASKIN ROBBINS,2398936,448 E 87TH ST,CHICAGO,IL,60619
DUNKIN DONUTS/BASKIN ROBBINS,2583288,7450 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60619
CASA DEL SOL,2637249,8918 S COMMERCIAL AVE,CHICAGO,IL,60617
PAPA JOHNS PIZZA,2087686,2101 E 71ST ST,CHICAGO,IL,60649
THE GREEN OLIVE,1694548,13501-13503 S AVENUE N,CHICAGO,IL,60633
SKYWAY DOG HOUSE INC,3558,9480 S EWING AVE,CHICAGO,IL,60617
PEET'S COFFEE & TEA,2341874,21 E CHESTNUT ST,CHICAGO,IL,60611
UNCLE  REMUS,2678204,5611 W MADISON ST,CHICAGO,IL,60644
MARSHALL'S LANDING,2492875,222 W MERCHANDISE MART PLZ,CHICAGO,IL,60654
GHIRARDELLI CHOCOLATE CO,2386240,400 N MICHIGAN AVE,CHICAGO,IL,60611
STARBUCKS COFFEE #26720,2428357,830 N MICHIGAN AVE,CHICAGO,IL,60611
DOCKS,1445981,112 W 87TH ST,CHICAGO,IL,60620
INTERNATIONAL GRILL,2469730,1236 W 18TH ST,CHICAGO,IL,60608
CHIPOTLE,2304205,4657 W IRVING PARK RD,CHICAGO,IL,60641
GLAZED AND INFUSED,2196298,201 E DELAWARE PL,CHICAGO,IL,60611
LITTLE MADRID COFFEE SHOP,2703995,5661 N CLARK ST,CHICAGO,IL,60660
HOT DOG EXPRESS,2333221,4300 N MILWAUKEE AVE,CHICAGO,IL,60641
INFUSE TYSON,2595933,400 S JEFFERSON ST,CHICAGO,IL,60607
BABY BURRITOS,2235054,8121 S PULASKI RD,CHICAGO,IL,60652
CHINA BUFFET INC.,2451434,3029 N PULASKI RD,CHICAGO,IL,60641
BUFFALO WILD WINGS GRILL & BAR,2233277,1832 N CLYBOURN AVE,CHICAGO,IL,60614
LULA B'S PIZZARIA,2699536,1158 W 63RD ST,CHICAGO,IL,60621
GLAZED AND INFUSED,2240569,30 E HUBBARD ST,CHICAGO,IL,60611
3658 FIT DANCE,2517685,3658 W DIVERSEY AVE,CHICAGO,IL,60647
CACTUS BAR & GRILL,1476100,404-406 S WELLS ST,CHICAGO,IL,60607
CAFE NORDSTROM,2405483,55 E GRAND AVE,CHICAGO,IL,60611
VERMILION,1123288,10 W HUBBARD ST,CHICAGO,IL,60654
LUGANOS PIZZA,2542789,4460 S KEDZIE AVE,CHICAGO,IL,60632
AUNTIE ANNIE'S PRETZELS AND JAMBA JUICE,2328610,600 E GRAND AVE,CHICAGO,IL,60611
NICKY'S HOT DOGS,2501263,3140 W 47TH ST,CHICAGO,IL,60632
PEET'S COFFEE & TEA,2341226,400-410 N MICHIGAN AVE 120,CHICAGO,IL,60611
CULVER'S,2575429,4939 W IRVING PARK RD,CHICAGO,IL,60641
RYBA'S FUDGE SHOPS,1698732,600 E GRAND AVE,CHICAGO,IL,60611
OAK MILL BAKERY,80212,5747 S HARLEM AVE,CHICAGO,IL,60638
"SIAM CAFE,THAI RESTAURANT",10488,4712 N SHERIDAN RD,CHICAGO,IL,60640
PORTAGE GROUNDS COFFEE & TEA,2232612,5501 W IRVING PARK RD,CHICAGO,IL,60641
OLD COUNTRY BUFFET,21793,6560 W FULLERTON AVE,CHICAGO,IL,60707
HAROLD'S CHICKEN SHACK #55,24698,100 W 87TH ST,CHICAGO,IL,60620
"JIMMY BEANS, A LOGAN SQUARE ROASTER",2483159,2553 W FULLERTON AVE,CHICAGO,IL,60647
ZANIES COMEDY CLUBS INC,36271,1548 N WELLS ST,CHICAGO,IL,60610
BIRYANI BISTRO CUISINE & CATERING SERVICES,2627519,2437 W DEVON AVE,CHICAGO,IL,60659
IDOF FRESH MEDITERRANEAN,2704362,1920 W NORTH AVE,CHICAGO,IL,60622
MILD2 SPICY,2536509,714 W DIVERSEY PKWY,CHICAGO,IL,60614
PUEBLITO VIEJO,38156,5429 N LINCOLN AVE,CHICAGO,IL,60625
HONG KONG CHINESE RESTAURANT,2289568,3904 N CICERO AVE,CHICAGO,IL,60641
DUELIRE VINO & CUCINA,2049374,4520 N LINCOLN AVE,CHICAGO,IL,60625
THE WOODLAWN,2615969,7857 S WOODLAWN AVE,CHICAGO,IL,60619
WHITE CASTLE #27,28477,1550 E 79TH ST,CHICAGO,IL,60619
RUBYS SOULFOOD DOWNTOWN,2704459,100 W RANDOLPH ST,CHICAGO,IL,60601
BULLHEAD CANTINA,2114543,1143 N CALIFORNIA AVE,CHICAGO,IL,60622
"WAKE-N-BAKERY, INC.",2704151,3508 N BROADWAY,CHICAGO,IL,60657
MC DONALD'S,2684263,207 E 35TH ST,CHICAGO,IL,60616
SARPINO'S PIZZERIA,2055432,1923 S ARCHER AVE,CHICAGO,IL,60616
LAKEVIEW REWIRED CAFE,2601553,3508 N BROADWAY,CHICAGO,IL,60657
WINDY CITY BBQ,2595646,2239-2241 N WESTERN AVE,CHICAGO,IL,60647
MUDDER'S,2349126,4004 W ADDISON ST,CHICAGO,IL,60641
"DANCEN GRILL RESTAURANT, INC.",2341747,5114 N LINCOLN AVE,CHICAGO,IL,60625
PALETERIA LA TRADICION DEMICHOACAN,2328292,3211 N CICERO AVE,CHICAGO,IL,60641
LA MICHOACANA DE PONCITLAN,2477300,5158 S KEDZIE AVE,CHICAGO,IL,60632
CRIO,11583,2506-2508 N CLYBOURN AVE,CHICAGO,IL,60614
CHICAGO KALBI INC,36111,3752 W LAWRENCE AVE,CHICAGO,IL,60625
PROSECCO,1891849,710 N WELLS ST,CHICAGO,IL,60654
BARRELHOUSE FLAT,7146,2624 N LINCOLN AVE,CHICAGO,IL,60614
CHAY FRATELLOS,2595646,2239-2241 N WESTERN AVE,CHICAGO,IL,60647
SHARKS FISH & CHICKEN,1514960,5048 S COTTAGE GROVE AVE,CHICAGO,IL,60615
FUN WASH,1476841,2226 S WESTERN AVE,CHICAGO,IL,60608
EL CHE BAR,2359604,845 W WASHINGTON BLVD,CHICAGO,IL,60607
CELL NUTRITION,2278360,4145 S ARCHER AVE,CHICAGO,IL,60632
BIG SHOULDERS CAFE,2551976,213 W LAKE ST,CHICAGO,IL,60606
STARBUCKS COFFEE #2337,23118,180 N LA SALLE ST,CHICAGO,IL,60601
"GUARANTEED RATE, INC",2142007,3940 N RAVENSWOOD AVE,CHICAGO,IL,60613
CAFE RESTAURANT ART,1144116,4658 N ROCKWELL ST,CHICAGO,IL,60625
SUBWAY,2698566,1936 E 95TH ST,CHICAGO,IL,60617
BARRY'S BOOTCAMP,2511955,1933 N HALSTED ST,CHICAGO,IL,60614
THE DAILY BAR & GRILL,1905264,4560 N LINCOLN AVE,CHICAGO,IL,60625
DUNKIN DONUTS,2364049,205 W WACKER DR,CHICAGO,IL,60606
MONSIGNOR MURPHY'S,12800,3019 N BROADWAY,CHICAGO,IL,60657
THE CHICAGO CLUB,36751,81 E VAN BUREN ST,CHICAGO,IL,60605
LA VILLA,2196970,3632-3640 N PULASKI RD,CHICAGO,IL,60641
DAISIES,2391299,2523 N MILWAUKEE AVE,CHICAGO,IL,60647
DAMENZO'S,2536465,901-903 W 35TH ST,CHICAGO,IL,60609
DUNKIN DONUTS,34541,62 E JACKSON BLVD,CHICAGO,IL,60604
LUKE'S LOBSTER,2391258,134 N LA SALLE,CHICAGO,IL,60602
OPART THAI HOUSE,1648377,1906 S STATE ST,CHICAGO,IL,60616
REAL GOOD JUICE CO.,2506705,3548 N SOUTHPORT AVE,CHICAGO,IL,60657
Pizzeria Serio Company,2021552,1708 W BELMONT AVE,CHICAGO,IL,60657
CRAFTY CAFE,2630650,325 W OHIO ST,CHICAGO,IL,60654
"LA CEBOLLITA GRILL #2, INC.",2184654,1807 S ASHLAND AVE,CHICAGO,IL,60608
PERA TURKISH KITCHEN AND BAR,2129482,2833 N BROADWAY,CHICAGO,IL,60657
WISHBONE RESTAURANT,78414,3300 N LINCOLN AVE,CHICAGO,IL,60657
EL TACO AZTECA INC.,2703459,1807 S ASHLAND AVE,CHICAGO,IL,60608
TRICYCLE SUPPER CLUB,38379,1700 N DAMEN AVE,CHICAGO,IL,60647
NORI SUSHI CHICAGO,2652796,1393 N MILWAUKEE AVE,CHICAGO,IL,60622
LANS,1969396,1507 N SEDGWICK ST,CHICAGO,IL,60610
LUCY'S,2341256,1043 N CALIFORNIA AVE,CHICAGO,IL,60622
TOA TEA,2684218,5002 N BROADWAY,CHICAGO,IL,60640
HALF SOUR,1491,755 S CLARK ST,CHICAGO,IL,60605
CAFE BALLOU,2433048,939 N WESTERN AVE,CHICAGO,IL,60622
TACO BELL #27900,2373706,1644 W 95TH ST,CHICAGO,IL,60643
UMAI,2183709,730 S CLARK ST,CHICAGO,IL,60605
HIMALAYAN RESTAURANT,2536392,606 S WABASH AVE,CHICAGO,IL,60605
"MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.",1050,3431 W PETERSON AVE,CHICAGO,IL,60659
LATINICITY,2327193,108 N STATE ST,CHICAGO,IL,60602
LARRY BARRY,2555549,11028 S HALSTED ST,CHICAGO,IL,60628
CHIPOTLE MEXICAN GRILL #3430,2684504,1142 S WABASH AVE,CHICAGO,IL,60605
BAOBAB BBQ,2609401,2301-2303 W FOSTER AVE,CHICAGO,IL,60625
SOUTHPORT LANES INC,27298,3325 N SOUTHPORT AVE,CHICAGO,IL,60657
STARBUCKS COFFEE #26368,2476559,3030 N BROADWAY,CHICAGO,IL,60657
PIZZA HUT,2398578,1225 W FULLERTON AVE,CHICAGO,IL,60614
BRANDO'S,2203588,343 S DEARBORN ST,CHICAGO,IL,60604
DUNKIN DONUTS,1879785,166 W WASHINGTON ST,CHICAGO,IL,60602
UNCLE JOES JERK CHICKEN,2684579,205 W 87TH ST,CHICAGO,IL,60620
FAIRFIELD AND SUITES CHICAGO DOWNTOWN RIVER NORTH,2189098,60 W ILLINOIS ST,CHICAGO,IL,60654
DELHI DARBAR,2695158,3010 W Devon AVE,CHICAGO,IL,60659
BOSTON'S BAR B-Q,39382,2932 W CHICAGO AVE,CHICAGO,IL,60622
CURRUMBA COLOMBIAN FOOD,2671220,2701 W DIVISION ST,CHICAGO,IL,60622
POPEYES,2578260,11350 S HALSTED ST,CHICAGO,IL,60628
IRELAND'S,2348862,6511 N SHERIDAN RD,CHICAGO,IL,60626
EDIBLE ARRANGEMENTS,2659184,2362 N CLYBOURN,CHICAGO,IL,60614
LOYOLA UNIVERSITY OF CHICAGO GENTILE ARENA,2551758,6525 N SHERIDAN RD,CHICAGO,IL,60626
NORTH BUENA MARKET,2271173,4200 N BROADWAY,CHICAGO,IL,60613
BEAUMONT,40491,2020 N HALSTED ST,CHICAGO,IL,60614
HYATT PLACE CHICAGO DOWNTOWN RIVER NORTH,2189091,66 W ILLINOIS ST,CHICAGO,IL,60654
GUCKENHEIMER & CNA,1598117,333 S WABASH AVE,CHICAGO,IL,60604
EL PATRONCITO TAQUERIA INC,2627513,5157 N LINCOLN AVE,CHICAGO,IL,60625
KOME,2542243,1303 S MICHIGAN AVE,CHICAGO,IL,60605
BUBBLE NET,20440,1200 S LAKE SHORE DR,CHICAGO,IL,60605
PAULYS PIZZARIA,1892673,719 S STATE ST,CHICAGO,IL,60605
SOUNDING,20442,1200 S LAKE SHORE DR,CHICAGO,IL,60605
STARBUCKS COFFEE #2247,23065,55 E JACKSON BLVD,CHICAGO,IL,60604
CRUZ BLANCA AND LENA BRAVA,2423294,900-906 W RANDOLPH ST,CHICAGO,IL,60607
SUSHI PINK,1847340,909 W WASHINGTON BLVD,CHICAGO,IL,60607
VEENO,2699077,2009 S LAFIN ST ,CHICAGO,IL,60608
LOTUS RESTAURANT,1620818,814-816 E 79TH ST,CHICAGO,IL,60619
D'S PIZZERIA & RESTAURANT,2664885,1158 W 63RD ST,CHICAGO,IL,60621
VALLEY JERK SPOT,2320213,936 E 79TH ST,CHICAGO,IL,60619
PINT,1383807,1547-1549 N MILWAUKEE AVE,CHICAGO,IL,60622
"OBERWEIS DAIRY, INC",2180056,3055 N SHEFFIELD AVE,CHICAGO,IL,60657
ASIA BUFFET AND GRILL,2231638,8059 S CICERO AVE,CHICAGO,IL,60652
RUK KIMBALL SUSHI & THAI,2595274,4700 N KIMBALL AVE,CHICAGO,IL,60625
FURIOUS SPOON,2360042,1571 N MILWAUKEE AVE,CHICAGO,IL,60622
JOIE DE VINE,1227272,1744 W BALMORAL AVE,CHICAGO,IL,60640
BAMBU DESSERTS AND DRINKS,2458787,5010 N BROADWAY,CHICAGO,IL,60640
CHINESE KITCHEN,2108311,3539 N CICERO AVE,CHICAGO,IL,60641
CHICAGO ATHLETIC ASSOCIATION,2432990,12 S MICHIGAN AVE,CHICAGO,IL,60603
TOMI,2622834,125 S CLARK ST,CHICAGO,IL,60603
EUREST DINING,2488494,315 S PLYMOUTH CT,CHICAGO,IL,60604
BOW TRUSS MICHIGAN,2412471,310 S MICHIGAN AVE,CHICAGO,IL,60604
CAMPUS CENTER CAFE,2152981,37 S WABASH AVE FL,CHICAGO,IL,60603
GIGIO'S PIZZA,2677336,4643 N BROADWAY,CHICAGO,IL,60640
CHICAGO CURRY HOUSE,1909035,899 S PLYMOUTH CT,CHICAGO,IL,60605
STARBUCKS COFFEE,2138252,1000-1002 W DIVERSEY PKWY,CHICAGO,IL,60614
KURAH,2202308,1355 S MICHIGAN AVE,CHICAGO,IL,60605
REPUBLIC OF GOOD FOOD,2418972,33 S WABASH AVE,CHICAGO,IL,60603
URBAN MARKET,2125007,10 S DEARBORN ST FL,CHICAGO,IL,60603
COLUMBUS BUILDING CAFE,2164133,280 S COLUMBUS DR FL,CHICAGO,IL,60603
PHO 888,2677617,1137 W ARGYLE ST,CHICAGO,IL,60640
"BRIDGEPORT COFFEE JACKSON,LLC",2616249,310 S MICHIGAN AVE,CHICAGO,IL,60604
"NIC'S ORGANIC FAST FOOD, LLC",2636445,180 N LA SALLE ST,CHICAGO,IL,60601
TREASURE NUTRITION,2528061,2256 W CERMAK RD,CHICAGO,IL,60608
DUNKIN DONUTS,1909356,4649 S CICERO AVE,CHICAGO,IL,60632
CAMPUS CENTER CAFE,2152981,37-39 S WABASH AVE,CHICAGO,IL,60603
FRIDAS CAFE-GALERIA,2704246,2901-2909 W CERMAK RD,CHICAGO,IL,60623
LA FOGATA NUEVA RESTAURANT,1874917,3433 W LAWRENCE AVE,CHICAGO,IL,60625
ARTISTS SNACK SHOP,2202580,412 S MICHIGAN AVE,CHICAGO,IL,60605
STAR  NUTRICION,2658588,3148 N CENTRAL AVE,CHICAGO,IL,60634
LOS MANGOS,2704314,5915 S KEDZIE AVE,CHICAGO,IL,60629
TARASCAS INTERNATIONAL,1094281,2585 N CLARK ST,CHICAGO,IL,60614
ERIS BREWERY AND CIDER HOUSE,2321253,4240 W IRVING PARK RD,CHICAGO,IL,60641
RESTAURANT EL MOGOTE,2043368,4959 N KEDZIE AVE,CHICAGO,IL,60625
JIMMY JOHN'S,2411781,180 N LA SALLE ST,CHICAGO,IL,60601
OUTTAKES,2125004,10 S DEARBORN ST FL,CHICAGO,IL,60603
TAQUERIA SIGLO XX,2694458,3626 1/2 W LAWRENCE,CHICAGO,IL,60625
DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,1595448,1 E JACKSON BLVD,CHICAGO,IL,60604
EXCELSIOR GARDEN,1335894,4855 N MILWAUKEE AVE,CHICAGO,IL,60630
TORO JAPANESE RESTARANT INC,2560884,2546 N CLARK ST,CHICAGO,IL,60614
BlueLine Coffee,2703936,4917 N MILWAUKEE AVE,CHICAGO,IL,60630
MAMA K'S CAFE,2670453,1036 W BRYN MAWR AVE,CHICAGO,IL,60660
BON APPETIT MANAGEMENT CO,1337457,111 S MICHIGAN AVE,CHICAGO,IL,60603
"FRAPPE COFFEE, LLC",2528116,2901-2909 W CERMAK RD,CHICAGO,IL,60623
KP's Sweets & Spirits,2589738,4304-4306 N PULASKI RD,CHICAGO,IL,60641
BIRRIERIA Y TAQUERIA EL ARANDAS,2500945,2025 W 47 ST,CHICAGO,IL,60609
TORTILLERIA EL MOLINO,2703630,5961 S  KEDZIE AVE,CHICAGO,IL,60629
MEZZA,2359993,141 W JACKSON BLVD,CHICAGO,IL,60604
BARWAQO KABOB ONE,2589600,939 N ORLEANS ST,CHICAGO,IL,60610
CAFE CANCALE,1477723,1576 N MILWAUKEE AVE,CHICAGO,IL,60622
G N P H #NINE INC,37913,4229 W IRVING PARK RD,CHICAGO,IL,60641
BACINO'S OF LINCOLN PARK LTD,31916,2204 N LINCOLN AVE,CHICAGO,IL,60614
POPS FOR CHAMPAGNE,1620705,601-605 N STATE ST,CHICAGO,IL,60654
BIG SHOULDERS COFFEE,2589783,141 W JACKSON BLVD,CHICAGO,IL,60604
GARRETT POPCORN SHOPS,2125326,27 W JACKSON BLVD,CHICAGO,IL,60604
HOTEL JULIAN,2583575,168 N MICHIGAN AVE,CHICAGO,IL,60601
SONIC DRIVE IN,2289933,1022 W WILSON AVE,CHICAGO,IL,60640
CLIENT DINING ROOM,2125009,10 S DEARBORN ST FL,CHICAGO,IL,60603
BURGER KING # 12663,2368807,6350 S CICERO AVE,CHICAGO,IL,60638
SIMON TACOS INC.,2496221,4263 N MILWAUKEE AVE,CHICAGO,IL,60641
"B' GABS GOODIES, LLC",2362789,1450 E 57TH ST,CHICAGO,IL,60637
HILTON GARDEN INN CHICAGO,2506828,66 E WACKER PL,CHICAGO,IL,60601
SUBWAY,2221641,3205 W 63RD ST,CHICAGO,IL,60629
BURGER KING #5986,2368793,2501 W CERMAK RD,CHICAGO,IL,60608
THE PEPPER CANISTER,1272603,509 N WELLS ST,CHICAGO,IL,60610
ROANOKE,2398426,11 S LA SALLE ST,Chicago,IL,60603
Jimmy Johns,2333431,4021 N MILWAUKEE AVE,CHICAGO,IL,60641
CAFECITO,1914557,26 E CONGRESS PKWY,CHICAGO,IL,60605
FORMENTO'S,2359723,917-923 W RANDOLPH ST,CHICAGO,IL,60607
TAP & POUR,2511400,5700 S CICERO AVE,CHICAGO,IL,60638
HOTEL MONACO,2578924,225 N WABASH AVE,CHICAGO,IL,60601
EUREST DINING SERVICES,49694,321 S PLYMOUTH CT,CHICAGO,IL,60604
SP KEBAB,2069506,6808 N SHERIDAN RD,CHICAGO,IL,60626
SAL'S PIZZA,2704194,10653 S PULASKI RD,CHICAGO,IL,60655
SOFI LLC,2245297,616 S DEARBORN ST,CHICAGO,IL,60605
FIVE GUYS BURGER & FRIES,2163680,1148 S WABASH AVE,CHICAGO,IL,60605
RANDOLPH TAVERN,2283318,188 W RANDOLPH ST,CHICAGO,IL,60601
WILLOW ROOM,2398866,1800 N HALSTED ST,CHICAGO,IL,60614
LA DONA Y LA JEFA,2542152,10653 S PULASKI RD,CHICAGO,IL,60655
ARAMARK,1357513,5000 N SPAULDING AVE,CHICAGO,IL,60625
GBD CAKES AND SWEETS,2308740,2039 N WESTERN AVE,CHICAGO,IL,60647
THE LOCAL OPTION TAVERN,11126,1102 W WEBSTER AVE,CHICAGO,IL,60614
BELLA! BACINO'S,1245817,75 E WACKER DR,CHICAGO,IL,60601
CAFE INTERNET LATINO INC.,1904037,4101 W ARMITAGE AVE,CHICAGO,IL,60639
MEET & WHISKEY,2501660,941-943 W RANDOLPH ST,CHICAGO,IL,60607
REVIVAL FOOD HALL,2446206,125 S CLARK ST,CHICAGO,IL,60603
BOBO'S ITALIAN BEEF,2632227,6161 N MILWAUKEE AVE,CHICAGO,IL,60646
EDGEWATER BEACH CAFE,7556,5539-5545 N SHERIDAN RD,CHICAGO,IL,60640
CHIPOTLE MEXICAN GRILL #2923,2535972,41 W 87TH ST,CHICAGO,IL,60620
LOCANDA,2601700,201 E WALTON ST,CHICAGO,IL,60611
SUBWAY,2202608,10319 S PULASKI RD,CHICAGO,IL,60655
GUIDE'S SPORTS CLUB,747,5544 S ARCHER AVE,CHICAGO,IL,60638
"Checkers Drive-In Restaurants,Inc.",2354932,3808 W ROOSEVELT RD,CHICAGO,IL,60624
MINI CHI CHI INC.,2528322,5431 W MADISON ST,CHICAGO,IL,60644
TEDINO'S,18177,5335 N SHERIDAN RD,CHICAGO,IL,60640
TAQUERIA VARITAS,2559869,700 E 47TH ST,CHICAGO,IL,60653
ACE BOUNCE,2431682,230 N CLARK ST,CHICAGO,IL,60601
REVERIE,2290093,414 N ORLEANS ST,CHICAGO,IL,60654
THE FAREHOUSE MARKET,2694074,600 W CHICAGO AVE,CHICAGO,IL,60654
SUSHI O SUSHI,1044746,346 W ARMITAGE AVE,CHICAGO,IL,60614
SUBWAY 6010,1799190,8145 S PULASKI RD,CHICAGO,IL,60652
TOM LEE'S CHOP SUEY,1473196,4660 N WESTERN AVE,CHICAGO,IL,60625
FOUR STAR WINGS,2609644,5926 S PULASKI RD,CHICAGO,IL,60629
BLUE FOOD CO.,2658811,3288 N ELSTON AVE,CHICAGO,IL,60618
TAI NANG,2615533,937 N DAMEN AVE,CHICAGO,IL,60622
FRANCONELLO'S,2595883,10222 S WESTERN AVE,CHICAGO,IL,60643
Chartwells @ DePaul University,1166643,1 E JACKSON BLVD,CHICAGO,IL,60604
CO CO VIETNAMESE SANDWICHES INC.,2359449,1613-1615 W LAWRENCE,CHICAGO,IL,60640
KAI ZAN,2156904,2557 W CHICAGO AVE,CHICAGO,IL,60622
LINCOLN STATION,60468,2430  -2432 N LINCOLN AVE,CHICAGO,IL,60614
DUNKIN DONUTS,56287,6641 S CICERO AVE,CHICAGO,IL,60638
CHECKERS #6361,2277881,11449 S HALSTED ST,CHICAGO,IL,60628
MAGIC CELL,2583160,4101 W North AVE,CHICAGO,IL,60639
SIZZLIN SKILLETS,2398639,8635 S COTTAGE GROVE AVE,CHICAGO,IL,60619
BRIGHTWOK KITCHEN,2374681,21 E ADAMS ST,CHICAGO,IL,60603
EL TACO SABROSO #1 INC,2446376,8346 S PULASKI RD,CHICAGO,IL,60652
THE EVEREST ROOM,18994,440 S LA SALLE ST,CHICAGO,IL,60605
AFC SUSHI @ UNIVERSITY CENTER,2362917,525 S STATE ST,CHICAGO,IL,60605
CHECKERS/ RALLY'S,2704237,11449 S HALSTED ST,CHICAGO,IL,60628
"GUCKENHEIMER SERVICES, LLC",2501694,131 S DEARBORN ST,CHICAGO,IL,60603
MC DONALD' S # 22100,1960260,1737 W FULLERTON AVE,CHICAGO,IL,60614
TOKYO LUNCH BOXES & CATERING,1816978,60 E JACKSON BLVD,CHICAGO,IL,60604
WELLNESS DAY,2368428,5756 S ARCHER AVE,CHICAGO,IL,60638
Cafe Latin Bliss,8404,5515 N LINCOLN AVE,CHICAGO,IL,60625
WENDY'S,2636249,8740 S LAFAYETTE AVE,CHICAGO,IL,60620
CHECKERS / RALLY'S,2704234,3808 W ROOSEVELT RD,CHICAGO,IL,60624
BOTANICAL CAFE LLC,2704113,3740 N LINCOLN AVE,CHICAGO,IL,60613
W CHICAGO-CITY CENTER,2138443,172 W ADAMS ST,CHICAGO,IL,60603
FAMOUS DUTCH PANCAKE HUIS,2246882,4757 N WESTERN AVE,CHICAGO,IL,60625
TAMALES SOFIAS LLC,2704070,5926 S PULASKI RD,CHICAGO,IL,60629
AU BON PAIN,1984957,1 W RANDOLPH ST STE 1,CHICAGO,IL,60601
THRIVE 360 EATERY,2458842,37 S LA SALLE ST,CHICAGO,IL,60603
TACO BURRITO KING,1595737,5413 W BELMONT AVE,CHICAGO,IL,60641
CHECKERS #6369,2327823,6705 S HALSTED ST,CHICAGO,IL,60621
SEVEN,1304863,400 E RANDOLPH ST,CHICAGO,IL,60601
ZAVEN INC,574,260 E CHESTNUT ST,CHICAGO,IL,60611
AZUCAR BAR & GRILL,1647685,2647 N KEDZIE AVE,CHICAGO,IL,60647
FIVE LOAVES EATERY TOO,1937941,405 E 75TH ST,CHICAGO,IL,60619
CAFE BA BA REEBA,4378,2024-2028 N HALSTED ST,CHICAGO,IL,60614
LONNIE'S PIZZERIA INC,80795,8343 W IRVING PARK RD,CHICAGO,IL,60634
DEPT OF REHABILITATION SVC/VFP (KAVA CAFE),2333912,77 W JACKSON BLVD,CHICAGO,IL,60604
EMMIT'S ON CLYBOURN,46457,495 N MILWAUKEE AVE,CHICAGO,IL,60654
LA MICHOACANA DE MARTHA LLC,2303641,4346 S California AVE,CHICAGO,IL,60632
BOBBY'S LINCOLN PARK,2574455,2518 N LINCOLN AVE,CHICAGO,IL,60614
DEVIL  DAWGS,2002919,2147 N SHEFFIELD AVE,CHICAGO,IL,60614
LEXINGTON BETTY SMOKE HOUSE #1 INC,2608651,6954-6956 W NORTH AVE,CHICAGO,IL,60707
PASTORAL,1820903,53 E LAKE ST,CHICAGO,IL,60601
BIBLIOPHILE,2575508,1644 E 53RD ST,CHICAGO,IL,60615
CATER TO YOU EVENTS & DROP OFFS,2694564,6954 W NORTH AVE,CHICAGO,IL,60707
L CAFECITO JUMPING BEAN,2637274,2010 S DAMEN AVE,CHICAGO,IL,60608
III FORKS,2506789,180 N FIELD BLVD,CHICAGO,IL,60601
CHECKERS/RALLY'S,2704233,6301 S ASHLAND AVE,CHICAGO,IL,60636
CHECKERS DRIVE-IN RESTAURANTS,2177289,5451 S WENTWORTH AVE,CHICAGO,IL,60609
LALO'S MEXICAN RESTAURANT,1520427,733 W MAXWELL ST,CHICAGO,IL,60607
"FORBIS PIZZA, INC.",2551431,2509 W 51ST ST,CHICAGO,IL,60632
HOUSE OF HUNAN,64371,444 W FULLERTON PKWY,CHICAGO,IL,60614
Q SAZON MEXICAN RESTAURANT,2256167,8451 S PULASKI RD,CHICAGO,IL,60652
MCDONALD'S,1332928,1664 S BLUE ISLAND AVE,CHICAGO,IL,60608
CAMINO A LA SALUD,2184404,4943 W 63RD ST,CHICAGO,IL,60638
DEPT OF REHABILITATION SVC./BEPB,2333912,77 W JACKSON BLVD,CHICAGO,IL,60604
Heritage Outpost,2364192,1325 W WILSON AVE,CHICAGO,IL,60640
LAST CALL LOUNGE,40991,6316-6318 W 65TH ST,CHICAGO,IL,60638
BQ AFROROOT CUISINE,1803230,4701 N KENMORE AVE,CHICAGO,IL,60640
CAFE URBANO,2349064,4176 N ELSTON AVE,CHICAGO,IL,60618
GIOVANNI'S PIZZA,9709,7004 W DIVERSEY AVE,CHICAGO,IL,60707
GENE'S SNACKS & SUNDRIES,2621857,536 S CLARK ST,CHICAGO,IL,60605
SUBWAY,2488811,2800 W IRVING PARK RD,CHICAGO,IL,60618
STEADFAST RESTAURANT,2446614,120 W MONROE ST,CHICAGO,IL,60603
JUNO,2185371,2638 N LINCOLN AVE,CHICAGO,IL,60614
THE DOG STOP,26999,6100 W BELMONT AVE,CHICAGO,IL,60634
CHECKERS/RALLY'S,2704236,5451 S WENTWORTH AVE,CHICAGO,IL,60609
III FORKS #425,2003503,180 N FIELD BLVD,CHICAGO,IL,60601
SIAM NOODLES AND RICE,2560390,4142 N BROADWAY,CHICAGO,IL,60613
XTREME BLENDS,2385088,2828 N CLARK ST,CHICAGO,IL,60657
